TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS
35118,2023-11-23 03:03:16,50,11,15.33,28177396,326
35119,2023-11-23 03:04:40,29,40,84.94,28177480,326
35120,2023-11-23 03:33:55,94,10,67.53,28179235,326
35121,2023-11-23 04:38:22,68,85,5.35,28183102,326
35122,2023-11-23 04:50:19,1,5,60.64,28183819,326
35123,2023-11-23 04:53:46,37,54,16.52,28184026,326
35124,2023-11-23 05:03:52,31,8,7.32,28184632,326
35125,2023-11-23 05:12:05,37,54,28.78,28185125,326
35126,2023-11-23 05:29:59,31,8,3.44,28186199,326
35127,2023-11-23 05:37:08,9,84,87.16,28186628,326
35128,2023-11-23 05:54:32,63,96,106.94,28187672,326
35129,2023-11-23 06:07:27,65,95,1.26,28188447,326
35130,2023-11-23 06:38:27,1,5,34.99,28190307,326
35131,2023-11-23 06:43:36,40,31,72.35,28190616,326
35132,2023-11-23 06:45:04,34,29,70.01,28190704,326
35133,2023-11-23 07:11:57,55,81,15.91,28192317,326
35134,2023-11-23 07:18:08,45,93,69.77,28192688,326
35135,2023-11-23 07:41:18,28,88,34.49,28194078,326
35136,2023-11-23 07:43:09,53,88,16.52,28194189,326
35137,2023-11-23 07:59:21,35,51,65.52,28195161,326
35138,2023-11-23 08:05:46,35,51,54.25,28195546,326
35139,2023-11-23 08:08:53,52,94,19.57,28195733,326
35140,2023-11-23 08:12:06,55,81,20.22,28195926,326
35141,2023-11-23 08:22:58,55,81,51.61,28196578,326
35142,2023-11-23 08:32:04,35,38,87.0,28197124,326
35143,2023-11-23 09:06:10,88,4,80.84,28199170,326
35144,2023-11-23 09:06:44,5,79,39.6,28199204,326
35145,2023-11-23 09:06:54,83,25,0.89,28199214,326
35146,2023-11-23 09:14:10,49,26,7.55,28199650,326
35147,2023-11-23 09:15:58,63,96,136.01,28199758,326
35148,2023-11-23 09:26:22,58,27,20.24,28200382,326
35149,2023-11-23 09:28:02,41,79,13.65,28200482,326
35150,2023-11-23 09:37:14,34,29,104.03,28201034,326
35151,2023-11-23 09:42:09,8,46,1.09,28201329,326
35152,2023-11-23 09:42:26,53,88,11.44,28201346,326
35153,2023-11-23 09:43:45,33,64,42.68,28201425,326
35154,2023-11-23 09:57:35,25,88,64.26,28202255,326
35155,2023-11-23 09:57:38,52,94,113.69,28202258,326
35156,2023-11-23 09:58:07,0,29,58.66,28202287,326
35157,2023-11-23 10:02:01,35,51,100.46,28202521,326
35158,2023-11-23 10:07:13,5,79,67.37,28202833,326
35159,2023-11-23 10:20:44,79,4,60.87,28203644,326
35160,2023-11-23 10:24:06,89,24,70.18,28203846,326
35161,2023-11-23 10:34:09,83,7,56.77,28204449,326
35162,2023-11-23 10:36:55,89,24,18.54,28204615,326
35163,2023-11-23 10:39:15,37,54,20.79,28204755,326
35164,2023-11-23 10:39:40,98,92,0.95,28204780,326
35165,2023-11-23 10:43:06,22,99,37.15,28204986,326
35166,2023-11-23 10:45:52,92,56,103.21,28205152,326
35167,2023-11-23 11:03:32,9,84,23.53,28206212,326
35168,2023-11-23 11:08:18,31,46,2.74,28206498,326
35169,2023-11-23 11:16:10,68,85,18.28,28206970,326
35170,2023-11-23 11:18:27,55,81,36.95,28207107,326
35171,2023-11-23 11:18:54,9,84,131.58,28207134,326
35172,2023-11-23 11:22:18,63,39,158.77,28207338,326
35173,2023-11-23 11:28:47,38,93,12.36,28207727,326
35174,2023-11-23 11:31:38,89,24,20.72,28207898,326
35175,2023-11-23 11:38:09,55,81,38.64,28208289,326
35176,2023-11-23 11:38:18,25,17,100.92,28208298,326
35177,2023-11-23 11:45:20,38,78,17.12,28208720,326
35178,2023-11-23 11:46:09,25,88,145.81,28208769,326
35179,2023-11-23 12:07:57,65,95,10.38,28210077,326
35180,2023-11-23 12:09:53,53,88,6.38,28210193,326
35181,2023-11-23 12:18:07,5,79,73.93,28210687,326
35182,2023-11-23 12:21:15,67,83,120.02,28210875,326
35183,2023-11-23 12:22:51,5,79,68.81,28210971,326
35184,2023-11-23 12:23:21,79,4,88.9,28211001,326
35185,2023-11-23 12:23:24,31,8,12.77,28211004,326
35186,2023-11-23 12:34:05,32,17,48.28,28211645,326
35187,2023-11-23 12:36:30,94,10,48.03,28211790,326
35188,2023-11-23 12:45:29,37,54,20.51,28212329,326
35189,2023-11-23 13:02:23,35,51,41.95,28213343,326
35190,2023-11-23 13:12:15,29,48,212.37,28213935,326
35191,2023-11-23 13:14:17,32,88,98.95,28214057,326
35192,2023-11-23 13:17:14,33,64,66.9,28214234,326
35193,2023-11-23 13:28:07,58,66,48.84,28214887,326
35194,2023-11-23 13:52:17,22,65,17.13,28216337,326
35195,2023-11-23 14:10:18,57,20,19.21,28217418,326
35196,2023-11-23 14:13:19,37,54,33.53,28217599,326
35197,2023-11-23 14:16:23,67,83,112.18,28217783,326
35198,2023-11-23 14:31:37,28,88,145.2,28218697,326
35199,2023-11-23 14:33:51,34,29,72.05,28218831,326
35200,2023-11-23 14:36:46,81,80,97.28,28219006,326
35201,2023-11-23 14:40:52,79,8,129.01,28219252,326
35202,2023-11-23 14:41:54,3,94,13.26,28219314,326
35203,2023-11-23 14:42:23,49,26,10.07,28219343,326
35204,2023-11-23 14:43:36,35,38,51.2,28219416,326
35205,2023-11-23 14:45:13,0,29,71.23,28219513,326
35206,2023-11-23 14:54:46,57,56,11.23,28220086,326
35207,2023-11-23 14:57:52,60,35,111.55,28220272,326
35208,2023-11-23 15:20:46,5,79,22.15,28221646,326
35209,2023-11-23 15:25:02,58,27,37.35,28221902,326
35210,2023-11-23 15:26:16,98,92,1.66,28221976,326
35211,2023-11-23 15:35:26,31,46,5.05,28222526,326
35212,2023-11-23 15:36:52,80,24,9.1,28222612,326
35213,2023-11-23 15:44:44,83,7,99.99,28223084,326
35214,2023-11-23 15:48:35,32,88,41.25,28223315,326
35215,2023-11-23 15:55:38,68,85,34.07,28223738,326
35216,2023-11-23 16:00:59,79,46,45.17,28224059,326
35217,2023-11-23 16:03:47,79,8,107.23,28224227,326
35218,2023-11-23 16:13:35,35,38,72.53,28224815,326
35219,2023-11-23 16:20:02,52,94,118.83,28225202,326
35220,2023-11-23 16:20:27,43,82,140.34,28225227,326
35221,2023-11-23 16:26:27,41,79,8.13,28225587,326
35222,2023-11-23 17:03:03,98,92,14.22,28227783,326
35223,2023-11-23 17:05:06,5,79,26.44,28227906,326
35224,2023-11-23 17:42:40,53,88,4.92,28230160,326
35225,2023-11-23 18:02:39,83,25,149.72,28231359,326
35226,2023-11-23 18:04:38,79,46,66.68,28231478,326
35227,2023-11-23 18:21:44,86,91,110.04,28232504,326
35228,2023-11-23 18:38:17,8,8,4.39,28233497,326
35229,2023-11-23 18:54:20,46,52,84.85,28234460,326
35230,2023-11-23 19:09:00,60,35,76.85,28235340,326
35231,2023-11-23 19:19:07,0,29,71.89,28235947,326
35232,2023-11-23 19:24:44,5,79,47.75,28236284,326
35233,2023-11-23 19:31:13,38,93,21.64,28236673,326
35234,2023-11-23 19:55:25,35,38,59.99,28238125,326
35235,2023-11-23 20:06:54,68,85,35.6,28238814,326
35236,2023-11-23 20:10:38,67,83,71.15,28239038,326
35237,2023-11-23 20:30:28,65,95,0.75,28240228,326
35238,2023-11-23 21:18:18,46,34,86.04,28243098,326
35239,2023-11-23 23:22:45,22,99,33.64,28250565,326
35240,2023-11-23 23:48:51,5,79,63.69,28252131,326
35241,2023-11-24 02:15:31,1,5,62.87,28260931,327
35242,2023-11-24 02:53:35,98,42,13.79,28263215,327
35243,2023-11-24 03:13:48,81,80,70.56,28264428,327
35244,2023-11-24 03:22:34,47,41,77.76,28264954,327
35245,2023-11-24 03:46:23,79,46,93.16,28266383,327
35246,2023-11-24 03:55:51,94,10,64.4,28266951,327
35247,2023-11-24 05:22:33,33,64,27.1,28272153,327
35248,2023-11-24 05:35:12,25,17,19.22,28272912,327
35249,2023-11-24 05:39:50,1,5,58.24,28273190,327
35250,2023-11-24 05:50:03,78,71,55.66,28273803,327
35251,2023-11-24 06:03:49,53,88,4.36,28274629,327
35252,2023-11-24 06:12:50,79,8,153.74,28275170,327
35253,2023-11-24 06:15:11,38,93,15.36,28275311,327
35254,2023-11-24 06:29:03,79,4,56.9,28276143,327
35255,2023-11-24 06:30:15,46,52,90.29,28276215,327
35256,2023-11-24 06:31:12,94,10,77.37,28276272,327
35257,2023-11-24 06:38:41,50,11,26.66,28276721,327
35258,2023-11-24 06:49:58,33,64,50.49,28277398,327
35259,2023-11-24 07:07:15,5,79,39.45,28278435,327
35260,2023-11-24 07:32:53,1,5,34.9,28279973,327
35261,2023-11-24 07:34:07,33,64,4.97,28280047,327
35262,2023-11-24 07:40:47,94,10,6.55,28280447,327
35263,2023-11-24 07:52:31,68,85,22.29,28281151,327
35264,2023-11-24 08:04:09,98,92,8.17,28281849,327
35265,2023-11-24 08:25:55,46,52,88.43,28283155,327
35266,2023-11-24 08:29:19,68,85,18.77,28283359,327
35267,2023-11-24 08:36:34,38,78,18.29,28283794,327
35268,2023-11-24 08:37:51,14,88,32.95,28283871,327
35269,2023-11-24 08:42:40,81,80,62.11,28284160,327
35270,2023-11-24 08:42:44,65,95,6.26,28284164,327
35271,2023-11-24 08:56:10,53,88,4.02,28284970,327
35272,2023-11-24 08:56:52,35,51,26.77,28285012,327
35273,2023-11-24 08:57:06,35,51,18.65,28285026,327
35274,2023-11-24 08:57:59,46,34,76.2,28285079,327
35275,2023-11-24 09:01:01,8,46,9.82,28285261,327
35276,2023-11-24 09:08:15,58,27,24.03,28285695,327
35277,2023-11-24 09:14:35,98,42,5.53,28286075,327
35278,2023-11-24 09:16:06,90,14,31.31,28286166,327
35279,2023-11-24 09:18:57,34,29,91.83,28286337,327
35280,2023-11-24 09:21:28,46,34,91.14,28286488,327
35281,2023-11-24 09:26:43,28,17,26.13,28286803,327
35282,2023-11-24 09:39:52,94,10,69.85,28287592,327
35283,2023-11-24 09:45:16,55,81,33.79,28287916,327
35284,2023-11-24 09:48:49,22,99,32.69,28288129,327
35285,2023-11-24 10:11:51,83,7,9.33,28289511,327
35286,2023-11-24 10:14:00,41,79,4.23,28289640,327
35287,2023-11-24 10:21:11,25,88,78.46,28290071,327
35288,2023-11-24 10:21:28,29,40,90.78,28290088,327
35289,2023-11-24 10:22:22,33,64,5.17,28290142,327
35290,2023-11-24 10:27:07,29,48,121.25,28290427,327
35291,2023-11-24 10:29:57,1,5,87.21,28290597,327
35292,2023-11-24 10:29:59,1,5,33.08,28290599,327
35293,2023-11-24 10:55:00,53,88,3.39,28292100,327
35294,2023-11-24 10:59:48,1,5,41.86,28292388,327
35295,2023-11-24 11:00:34,57,20,41.46,28292434,327
35296,2023-11-24 11:02:03,80,24,9.7,28292523,327
35297,2023-11-24 11:02:55,88,4,47.13,28292575,327
35298,2023-11-24 11:07:41,46,52,41.59,28292861,327
35299,2023-11-24 11:16:25,81,80,70.09,28293385,327
35300,2023-11-24 11:38:41,46,34,61.29,28294721,327
35301,2023-11-24 11:45:33,94,10,62.7,28295133,327
35302,2023-11-24 11:46:14,98,42,12.26,28295174,327
35303,2023-11-24 11:58:24,9,84,38.27,28295904,327
35304,2023-11-24 12:01:11,94,10,51.38,28296071,327
35305,2023-11-24 12:08:00,22,65,38.57,28296480,327
35306,2023-11-24 12:15:40,52,94,86.41,28296940,327
35307,2023-11-24 12:19:59,34,29,38.2,28297199,327
35308,2023-11-24 12:23:41,53,88,9.37,28297421,327
35309,2023-11-24 12:27:30,68,85,27.07,28297650,327
35310,2023-11-24 12:28:34,47,17,34.55,28297714,327
35311,2023-11-24 12:36:14,38,78,10.62,28298174,327
35312,2023-11-24 12:39:40,38,78,15.23,28298380,327
35313,2023-11-24 12:46:41,40,31,26.67,28298801,327
35314,2023-11-24 13:08:05,89,24,47.95,28300085,327
35315,2023-11-24 13:10:34,78,71,41.24,28300234,327
35316,2023-11-24 13:11:52,25,88,119.76,28300312,327
35317,2023-11-24 13:15:15,1,5,21.21,28300515,327
35318,2023-11-24 13:42:24,65,95,7.56,28302144,327
35319,2023-11-24 13:45:16,65,95,6.26,28302316,327
35320,2023-11-24 13:54:22,53,88,5.82,28302862,327
35321,2023-11-24 13:55:03,0,87,71.57,28302903,327
35322,2023-11-24 13:58:34,89,24,72.37,28303114,327
35323,2023-11-24 14:01:09,67,83,150.89,28303269,327
35324,2023-11-24 14:09:13,73,67,58.61,28303753,327
35325,2023-11-24 14:13:19,68,85,33.52,28303999,327
35326,2023-11-24 14:35:43,53,88,9.35,28305343,327
35327,2023-11-24 14:37:11,9,84,60.28,28305431,327
35328,2023-11-24 14:39:36,37,54,27.8,28305576,327
35329,2023-11-24 14:46:27,37,54,18.36,28305987,327
35330,2023-11-24 14:48:34,88,4,11.68,28306114,327
35331,2023-11-24 15:07:04,41,79,1.29,28307224,327
35332,2023-11-24 15:10:19,31,46,3.81,28307419,327
35333,2023-11-24 15:33:58,58,66,16.8,28308838,327
35334,2023-11-24 15:38:17,5,79,101.04,28309097,327
35335,2023-11-24 16:08:37,8,46,5.97,28310917,327
35336,2023-11-24 16:16:32,89,24,3.85,28311392,327
35337,2023-11-24 16:22:45,53,88,1.85,28311765,327
35338,2023-11-24 16:46:27,9,84,108.04,28313187,327
35339,2023-11-24 17:22:57,38,93,11.39,28315377,327
35340,2023-11-24 17:23:45,79,8,54.62,28315425,327
35341,2023-11-24 17:32:33,68,85,8.2,28315953,327
35342,2023-11-24 17:36:14,63,96,102.92,28316174,327
35343,2023-11-24 17:59:08,86,91,62.5,28317548,327
35344,2023-11-24 18:01:33,68,85,45.99,28317693,327
35345,2023-11-24 18:11:05,89,24,41.71,28318265,327
35346,2023-11-24 18:13:19,65,95,3.55,28318399,327
35347,2023-11-24 18:21:47,92,56,107.52,28318907,327
35348,2023-11-24 18:22:17,65,95,2.08,28318937,327
35349,2023-11-24 18:31:03,88,4,103.11,28319463,327
35350,2023-11-24 18:40:29,51,72,47.36,28320029,327
35351,2023-11-24 19:06:41,1,5,44.27,28321601,327
35352,2023-11-24 19:09:21,55,81,39.31,28321761,327
35353,2023-11-24 19:35:10,60,35,43.55,28323310,327
35354,2023-11-24 19:39:43,25,88,102.73,28323583,327
35355,2023-11-24 20:26:45,49,26,9.97,28326405,327
35356,2023-11-24 20:26:50,83,7,88.57,28326410,327
35357,2023-11-24 21:21:25,55,81,22.8,28329685,327
35358,2023-11-24 21:39:01,46,52,38.04,28330741,327
35359,2023-11-24 21:59:50,22,99,17.64,28331990,327
35360,2023-11-24 22:15:07,29,62,126.06,28332907,327
35361,2023-11-24 22:58:32,81,80,145.75,28335512,327
35362,2023-11-24 23:39:01,25,17,49.56,28337941,327
35363,2023-11-24 23:58:24,80,24,19.94,28339104,327
35364,2023-11-25 01:21:38,79,4,50.23,28344098,328
35365,2023-11-25 02:39:11,9,84,114.12,28348751,328
35366,2023-11-25 03:08:46,1,5,73.2,28350526,328
35367,2023-11-25 03:31:07,51,72,65.73,28351867,328
35368,2023-11-25 03:37:29,3,65,6.85,28352249,328
35369,2023-11-25 04:19:26,35,51,63.76,28354766,328
35370,2023-11-25 04:28:35,25,17,146.46,28355315,328
35371,2023-11-25 04:32:11,1,5,26.08,28355531,328
35372,2023-11-25 04:55:12,68,85,21.83,28356912,328
35373,2023-11-25 05:06:15,28,17,77.03,28357575,328
35374,2023-11-25 05:23:14,57,56,16.09,28358594,328
35375,2023-11-25 06:06:14,68,85,12.55,28361174,328
35376,2023-11-25 06:48:56,5,79,48.63,28363736,328
35377,2023-11-25 06:55:56,40,31,69.84,28364156,328
35378,2023-11-25 06:57:33,79,8,157.42,28364253,328
35379,2023-11-25 07:04:46,63,39,112.64,28364686,328
35380,2023-11-25 07:14:07,40,31,60.02,28365247,328
35381,2023-11-25 07:28:58,50,11,43.1,28366138,328
35382,2023-11-25 07:40:49,29,62,119.13,28366849,328
35383,2023-11-25 07:46:31,73,67,56.63,28367191,328
35384,2023-11-25 07:53:18,9,84,163.61,28367598,328
35385,2023-11-25 07:56:42,88,4,72.1,28367802,328
35386,2023-11-25 07:59:36,53,88,11.76,28367976,328
35387,2023-11-25 08:01:00,28,17,90.38,28368060,328
35388,2023-11-25 08:14:12,98,92,8.49,28368852,328
35389,2023-11-25 08:27:12,53,88,6.31,28369632,328
35390,2023-11-25 08:31:34,29,40,75.58,28369894,328
35391,2023-11-25 08:45:25,47,17,54.16,28370725,328
35392,2023-11-25 08:56:59,67,83,32.77,28371419,328
35393,2023-11-25 09:10:09,1,5,61.68,28372209,328
35394,2023-11-25 09:23:44,37,54,22.66,28373024,328
35395,2023-11-25 09:25:48,89,24,21.31,28373148,328
35396,2023-11-25 09:33:33,53,88,5.29,28373613,328
35397,2023-11-25 09:36:51,52,94,87.69,28373811,328
35398,2023-11-25 09:49:08,1,5,47.31,28374548,328
35399,2023-11-25 10:13:21,55,81,32.63,28376001,328
35400,2023-11-25 10:20:51,90,6,30.93,28376451,328
35401,2023-11-25 10:27:29,8,46,8.11,28376849,328
35402,2023-11-25 10:38:07,29,40,173.15,28377487,328
35403,2023-11-25 10:40:41,33,64,59.26,28377641,328
35404,2023-11-25 10:42:49,55,81,36.08,28377769,328
35405,2023-11-25 10:44:11,92,56,9.14,28377851,328
35406,2023-11-25 10:50:31,90,6,106.58,28378231,328
35407,2023-11-25 10:59:30,38,93,11.13,28378770,328
35408,2023-11-25 11:03:27,94,10,52.14,28379007,328
35409,2023-11-25 11:15:22,65,95,6.0,28379722,328
35410,2023-11-25 11:20:27,1,5,44.88,28380027,328
35411,2023-11-25 11:26:11,81,80,73.95,28380371,328
35412,2023-11-25 11:36:29,29,40,102.87,28380989,328
35413,2023-11-25 11:39:26,45,93,63.14,28381166,328
35414,2023-11-25 11:49:53,89,24,37.44,28381793,328
35415,2023-11-25 12:07:31,35,51,35.37,28382851,328
35416,2023-11-25 12:12:11,41,79,4.18,28383131,328
35417,2023-11-25 12:18:25,29,40,124.93,28383505,328
35418,2023-11-25 12:34:12,38,78,15.89,28384452,328
35419,2023-11-25 12:35:43,0,29,88.69,28384543,328
35420,2023-11-25 12:44:03,78,72,86.07,28385043,328
35421,2023-11-25 12:46:41,55,81,32.32,28385201,328
35422,2023-11-25 12:48:42,79,4,60.86,28385322,328
35423,2023-11-25 12:50:15,61,31,33.75,28385415,328
35424,2023-11-25 13:09:59,89,24,64.74,28386599,328
35425,2023-11-25 13:13:37,25,17,118.96,28386817,328
35426,2023-11-25 13:23:00,46,52,17.43,28387380,328
35427,2023-11-25 13:26:53,67,83,152.73,28387613,328
35428,2023-11-25 13:41:33,89,24,68.26,28388493,328
35429,2023-11-25 13:43:57,25,17,55.64,28388637,328
35430,2023-11-25 13:45:05,32,17,15.99,28388705,328
35431,2023-11-25 13:45:42,98,92,11.92,28388742,328
35432,2023-11-25 13:52:17,55,81,20.69,28389137,328
35433,2023-11-25 13:52:51,38,78,4.66,28389171,328
35434,2023-11-25 14:08:54,83,7,100.38,28390134,328
35435,2023-11-25 14:13:50,9,84,155.42,28390430,328
35436,2023-11-25 14:17:21,8,46,5.42,28390641,328
35437,2023-11-25 14:28:51,32,17,70.57,28391331,328
35438,2023-11-25 14:29:34,81,80,115.67,28391374,328
35439,2023-11-25 14:29:36,55,81,15.58,28391376,328
35440,2023-11-25 14:29:41,98,92,9.56,28391381,328
35441,2023-11-25 14:39:06,14,88,66.78,28391946,328
35442,2023-11-25 14:41:46,9,84,93.27,28392106,328
35443,2023-11-25 14:42:46,79,46,123.25,28392166,328
35444,2023-11-25 14:46:11,83,7,58.22,28392371,328
35445,2023-11-25 15:11:50,68,85,33.23,28393910,328
35446,2023-11-25 15:14:06,51,60,66.5,28394046,328
35447,2023-11-25 15:18:42,85,37,35.07,28394322,328
35448,2023-11-25 15:19:22,98,42,4.03,28394362,328
35449,2023-11-25 15:22:07,19,24,41.75,28394527,328
35450,2023-11-25 15:27:29,25,88,85.22,28394849,328
35451,2023-11-25 15:31:23,31,8,0.31,28395083,328
35452,2023-11-25 15:38:31,81,80,88.31,28395511,328
35453,2023-11-25 15:51:15,90,14,81.98,28396275,328
35454,2023-11-25 15:55:10,67,83,165.62,28396510,328
35455,2023-11-25 16:07:21,53,88,7.94,28397241,328
35456,2023-11-25 16:36:45,15,2,97.9,28399005,328
35457,2023-11-25 16:38:03,25,17,139.69,28399083,328
35458,2023-11-25 16:45:08,25,88,117.53,28399508,328
35459,2023-11-25 16:54:39,29,62,70.37,28400079,328
35460,2023-11-25 17:14:02,65,95,5.73,28401242,328
35461,2023-11-25 17:16:44,40,31,70.0,28401404,328
35462,2023-11-25 17:18:14,25,17,60.25,28401494,328
35463,2023-11-25 17:35:16,9,84,144.64,28402516,328
35464,2023-11-25 17:50:39,68,85,23.37,28403439,328
35465,2023-11-25 17:59:26,55,81,55.75,28403966,328
35466,2023-11-25 18:03:10,5,79,34.4,28404190,328
35467,2023-11-25 18:03:40,46,52,13.08,28404220,328
35468,2023-11-25 18:27:42,55,81,28.63,28405662,328
35469,2023-11-25 18:37:23,80,24,16.54,28406243,328
35470,2023-11-25 18:40:32,90,14,42.46,28406432,328
35471,2023-11-25 18:55:05,98,42,6.48,28407305,328
35472,2023-11-25 18:59:39,67,83,174.77,28407579,328
35473,2023-11-25 19:27:35,94,10,54.11,28409255,328
35474,2023-11-25 20:48:10,83,7,144.85,28414090,328
35475,2023-11-25 21:04:26,33,64,34.55,28415066,328
35476,2023-11-25 21:05:03,79,4,50.88,28415103,328
35477,2023-11-25 22:10:04,67,83,70.29,28419004,328
35478,2023-11-25 22:16:30,65,95,5.34,28419390,328
35479,2023-11-26 01:18:04,9,84,139.52,28430284,329
35480,2023-11-26 01:27:10,46,34,73.37,28430830,329
35481,2023-11-26 02:13:51,34,29,107.78,28433631,329
35482,2023-11-26 02:27:32,37,54,21.14,28434452,329
35483,2023-11-26 02:30:52,15,55,22.19,28434652,329
35484,2023-11-26 02:44:28,94,10,56.81,28435468,329
35485,2023-11-26 03:12:36,68,85,10.72,28437156,329
35486,2023-11-26 03:18:44,68,85,27.73,28437524,329
35487,2023-11-26 04:03:09,45,93,50.44,28440189,329
35488,2023-11-26 04:38:46,40,31,59.0,28442326,329
35489,2023-11-26 04:50:06,90,6,78.13,28443006,329
35490,2023-11-26 05:03:05,29,62,134.24,28443785,329
35491,2023-11-26 05:29:47,88,4,130.32,28445387,329
35492,2023-11-26 05:31:25,34,29,11.93,28445485,329
35493,2023-11-26 05:35:09,88,4,56.89,28445709,329
35494,2023-11-26 05:35:49,38,93,18.35,28445749,329
35495,2023-11-26 05:41:58,35,38,35.01,28446118,329
35496,2023-11-26 06:08:13,35,51,30.7,28447693,329
35497,2023-11-26 06:22:34,25,17,47.58,28448554,329
35498,2023-11-26 06:23:22,55,81,41.58,28448602,329
35499,2023-11-26 06:47:31,81,80,76.28,28450051,329
35500,2023-11-26 07:02:08,67,83,154.77,28450928,329
35501,2023-11-26 07:14:35,32,17,54.43,28451675,329
35502,2023-11-26 07:30:15,35,51,32.93,28452615,329
35503,2023-11-26 07:31:43,41,79,6.09,28452703,329
35504,2023-11-26 07:35:18,98,42,1.62,28452918,329
35505,2023-11-26 07:39:52,79,8,91.79,28453192,329
35506,2023-11-26 07:57:30,43,82,47.93,28454250,329
35507,2023-11-26 08:18:07,8,46,11.94,28455487,329
35508,2023-11-26 08:22:06,1,5,71.09,28455726,329
35509,2023-11-26 08:27:03,1,5,66.49,28456023,329
35510,2023-11-26 08:29:35,57,20,32.18,28456175,329
35511,2023-11-26 08:34:13,83,25,125.67,28456453,329
35512,2023-11-26 08:56:34,9,84,77.34,28457794,329
35513,2023-11-26 09:31:05,65,95,6.92,28459865,329
35514,2023-11-26 10:14:02,81,80,20.52,28462442,329
35515,2023-11-26 10:16:46,90,6,49.75,28462606,329
35516,2023-11-26 10:25:04,55,81,43.62,28463104,329
35517,2023-11-26 10:34:26,67,83,94.8,28463666,329
35518,2023-11-26 10:45:31,0,29,138.98,28464331,329
35519,2023-11-26 10:48:08,8,8,1.61,28464488,329
35520,2023-11-26 10:59:04,83,25,137.4,28465144,329
35521,2023-11-26 11:01:16,35,51,3.98,28465276,329
35522,2023-11-26 11:29:04,67,83,99.76,28466944,329
35523,2023-11-26 11:56:56,1,5,57.65,28468616,329
35524,2023-11-26 11:57:40,92,56,66.49,28468660,329
35525,2023-11-26 12:15:39,22,65,65.91,28469739,329
35526,2023-11-26 12:16:53,61,31,31.02,28469813,329
35527,2023-11-26 12:25:56,22,65,36.98,28470356,329
35528,2023-11-26 12:35:02,43,82,38.67,28470902,329
35529,2023-11-26 12:49:44,45,93,54.37,28471784,329
35530,2023-11-26 13:08:30,50,11,0.25,28472910,329
35531,2023-11-26 13:11:22,33,64,54.92,28473082,329
35532,2023-11-26 13:11:24,89,24,62.43,28473084,329
35533,2023-11-26 13:25:24,51,60,28.92,28473924,329
35534,2023-11-26 13:58:21,83,25,121.56,28475901,329
35535,2023-11-26 14:04:38,1,5,26.1,28476278,329
35536,2023-11-26 14:06:34,0,29,72.92,28476394,329
35537,2023-11-26 14:07:28,40,31,84.83,28476448,329
35538,2023-11-26 14:16:04,89,24,24.01,28476964,329
35539,2023-11-26 14:25:32,31,8,8.72,28477532,329
35540,2023-11-26 14:50:10,57,20,30.2,28479010,329
35541,2023-11-26 14:55:12,40,31,153.85,28479312,329
35542,2023-11-26 15:01:59,29,48,141.71,28479719,329
35543,2023-11-26 15:18:26,81,80,34.73,28480706,329
35544,2023-11-26 15:22:31,55,81,54.62,28480951,329
35545,2023-11-26 15:25:19,98,92,7.68,28481119,329
35546,2023-11-26 15:26:28,67,83,29.19,28481188,329
35547,2023-11-26 15:32:26,8,8,2.88,28481546,329
35548,2023-11-26 15:42:39,65,95,7.5,28482159,329
35549,2023-11-26 15:45:22,40,31,51.38,28482322,329
35550,2023-11-26 15:54:13,57,56,40.83,28482853,329
35551,2023-11-26 16:00:05,55,81,34.06,28483205,329
35552,2023-11-26 16:01:59,32,17,27.57,28483319,329
35553,2023-11-26 16:26:22,9,84,51.6,28484782,329
35554,2023-11-26 16:27:43,40,31,57.24,28484863,329
35555,2023-11-26 16:52:25,53,88,7.17,28486345,329
35556,2023-11-26 17:12:51,35,51,109.15,28487571,329
35557,2023-11-26 17:22:29,28,88,62.71,28488149,329
35558,2023-11-26 17:42:41,65,95,9.62,28489361,329
35559,2023-11-26 18:02:34,46,52,102.98,28490554,329
35560,2023-11-26 18:08:42,43,82,68.06,28490922,329
35561,2023-11-26 18:18:45,28,88,135.84,28491525,329
35562,2023-11-26 18:46:03,55,81,17.14,28493163,329
35563,2023-11-26 19:03:19,49,26,12.46,28494199,329
35564,2023-11-26 19:31:47,15,55,47.82,28495907,329
35565,2023-11-26 19:40:13,60,35,90.26,28496413,329
35566,2023-11-26 20:14:18,46,34,42.83,28498458,329
35567,2023-11-26 20:23:39,9,84,56.31,28499019,329
35568,2023-11-26 20:27:02,90,6,55.71,28499222,329
35569,2023-11-26 20:48:06,40,31,86.55,28500486,329
35570,2023-11-26 21:56:25,86,91,59.45,28504585,329
35571,2023-11-26 22:42:36,22,65,48.99,28507356,329
35572,2023-11-26 22:51:55,1,5,57.59,28507915,329
35573,2023-11-26 23:12:23,50,11,36.84,28509143,329
35574,2023-11-27 01:08:19,58,27,23.39,28516099,330
35575,2023-11-27 01:27:06,32,88,35.16,28517226,330
35576,2023-11-27 02:02:05,5,79,30.98,28519325,330
35577,2023-11-27 02:10:22,67,83,40.76,28519822,330
35578,2023-11-27 03:26:24,68,85,18.84,28524384,330
35579,2023-11-27 03:49:00,50,11,14.77,28525740,330
35580,2023-11-27 03:53:20,52,94,157.31,28526000,330
35581,2023-11-27 04:13:29,98,92,2.54,28527209,330
